sample	label
Nước đào Dr. James Dr. James peach juice	Nước ngọt
Kẹo MEAL KiNG OVENY- 5 vị trái cây - 800GR	Kẹo
Nước mắm rút nỏ cá cơm đặc biệt-2lit( 20 độ đạm)	Nước mắm - Nước chấm
SỮA HẠT VIMY SURE PLUS 900g	Sữa bột
Hasuko bánh phủ vị Trà sữa trân châu Lốc /30gr	Bánh quy, bánh xốp, bánh mềm
Thạch rau câu cốt trái cây tươi - chanh leo túi lưới 880g	Mứt, thạch
Nước Yến Lon Nha Đam 190ml	Nước ngọt
Rượu Rhum Hoàng Long ,( Trái cây) 500ml- 29,5% - 39%	Bia, rượu, đồ uống có cồn
Glugen 400g	Sữa bột
Hộp 1 lọ canxi leby 18%	Nước ngọt
Uclady Mama 900gr	Sữa bột
JULIE'S ASSORTED BISCUITS 478G	Bánh quy, bánh xốp, bánh mềm
Colac Baby dành cho trẻ từ 0 - 12 tháng tuổi	Sữa bột
Bột Giải Khát Hương Dâu	Nước ngọt
Tương Đen 5kg Đại Bình Dương	Thực phẩm chín, qua chế biến
Bánh Biskotto 350g Dừa	Bánh quy, bánh xốp, bánh mềm
Nước mắm ruốc hiệu Con cá vàng 320ml	Nước mắm - Nước chấm
Đậu hà lan - Fully	Đồ hộp
Kem Sữa dừa cao cấp	Kem
Rượu Brandy Golfy Extra 700ml	Bia, rượu, đồ uống có cồn
Milk Powder Sure Gold 750g	Sữa bột
Nước mắm Thịnh Phát 40 độ đạm 200ml	Nước mắm - Nước chấm
Kem Kakao	Kem
NANO COLLAGEN GOLD 900G	Sữa bột
Trà Thái Nguyên Tân Hiền Phát	Trà, cà phê
Halan Milk Goat BA 900g	Sữa bột
MK7 GROW PLUS	Sữa bột
Gạo A Sào 5kg	Gạo, nếp
RƯỢU VANG AO - NEGROAMARO 750ML	Bia, rượu, đồ uống có cồn
Hộp 4 Chai x 650ml, Nước mắm Quang Hải, Loại Đặc Biệt, 25 độ đạm	Nước mắm - Nước chấm
Maxsure gold 900g	Sữa bột
Wincare Gold	Sữa bột
SPDD Oliver Dibetna 850g	Sữa bột
FIDICARE GOLD 1+ 400GR	Sữa bột
Men rượu Quân Tám - Men rượu Gia Truyền Đặc Biệt	Bia, rượu, đồ uống có cồn
LE PETIT GUERRY	Bia, rượu, đồ uống có cồn
KOYAL ROYALE SYRAH	Bia, rượu, đồ uống có cồn
NETSURE PEDIA 1kg	Sữa bột
GOATS MILK BABY 0-12 400GR - COW MILK BABY 0-12 900GR	Sữa bột
Milk Powder Sure Gold 400g	Sữa bột
TỔ YẾN CHƯNG  SÂM	Nước ngọt
CURMART GOAT PEDIA -900G	Sữa bột
Ngũ cốc Beone truyền thống 200g	Bột các loại
Ngũ cốc dinh dưỡng từ óc chó Passion	Bánh tươi
DR.KIDS GOAT BA 400G	Sữa bột
INMILK PEDIA PRO GOLD -900G	Sữa bột
Cháo Tổ Yến Thịt Bằm	Nước ngọt
Lactimus HMO Grow IQ - lon 400g	Sữa bột
Hạt óc chó tách vỏ 250g	Thực phẩm khô
Lukamil Goat Gold Baby 900g	Sữa bột
Rượu Vua Chuối Hột	Bia, rượu, đồ uống có cồn
Trà mãng cầu gói cao cấp	Trà, cà phê
Chả hải sản Gia Hưng 350g	Thực phẩm chín, qua chế biến
MẮM TÔM THƠM THỰC 500G (LOẠI 2)	Nước mắm - Nước chấm
MẮM TÔM THƠM THỰC 500G (LOẠI 1)	Nước mắm - Nước chấm
MẮM TÔM THƠM THỰC 100G (LOẠI 1)	Nước mắm - Nước chấm
MINI GUMMY CANDY ( Kẹo dẻo dạng vỉ treo)	Kẹo
Kẹo dẻo MINI GUMMY CANDY ( Mini ice cream gummy candy )	Kẹo
Thùng Cà phê sữa hòa tan 3in1 Goodmorning (Dành cho thị trường Hàn Quốc)	Trà, cà phê
BỘT NGŨ CỐC Q10	Thức uống dinh dưỡng
Dầu Thực Vật Cao Cấp Tiara Vegetable Oil 0.4L	Dầu ăn
XÚC XÍCH - NAM PHÁT	Thực phẩm chín, qua chế biến
Dầu Thực Vật Cao Cấp Tiara Vegetable Oil 2L	Dầu ăn
Nước mắm truyền thống Hải Quỳnh	Nước mắm - Nước chấm
BỘT NGŨ CỐC M1 ( HỖ TRỢ TĂNG VÒNG NGỰC)	Bột các loại
Xì dầu đặc hương nấm mèo Angon	Nước mắm - Nước chấm
Trà Hoa Vàng Mộc Sắc	Trà, cà phê
Trà Hoa Hòe Mộc Sắc	Trà, cà phê
Trà Nụ Atiso Mộc Sắc	Trà, cà phê
Trà Cúc Trắng Rời Mộc Sắc	Trà, cà phê
Trà Kim Ngân hoa Mộc Sắc	Trà, cà phê
Kem SnowBaby Dưa Lưới	Kem
Hộp Kem SnowBaby Dưa Lưới	Kem
Hộp Kem SnowBaby matcha	Kem
Rượu ngô men lá  ÔNG THỊNH 360ml	Bia, rượu, đồ uống có cồn
Rượu ngô men lá ÔNG THỊNH 500ml	Bia, rượu, đồ uống có cồn
LAIT DE SUITE 2EME AGE A BASE DE  LAIT DE CHEVRE - DANLAIT 2	Sữa bột
LAIT POUR NOURRISONS 1ER AGE A BASE DE  LAIT DE CHEVRE - DANLAIT 1	Sữa bột
Thực phẩm bổ sung vi chất dinh dưỡng Nela Care Plus 2+	Sữa bột
Thực phẩm bổ sung vi chất dinh dưỡng Nela Care Plus 1+	Sữa bột
Green True Milk Canxi Gold 900G	Sữa bột
Green True Milk KAO& IQ 400G	Sữa bột
Sản phẩm dinh dưỡng Green Milk Pedia - KLT: 900g	Sữa bột
Havikids Goat BA 400g	Sữa bột
Cà phê sữa hòa tan 3in1 Goodmorning (Dành cho thị trường Hàn Quốc)	Trà, cà phê
Dứa Thái Lát (Thơm) Sấy Khô Mộc Sắc	Thực phẩm khô
Trà bổ phế nhuận tràng Mộc Sắc	Trà, cà phê
Trà chống lão hóa Mộc Sắc	Trà, cà phê
Chanh Vàng Thái Lát Mộc Sắc	Thực phẩm khô
Trà Tốt Xương Khớp Mộc Sắc	Trà, cà phê
Chè Xanh Ướp Hoa Nhài Mộc Sắc	Trà, cà phê
Kem 35vip - Socola	Kem
OLIVER KIDS - XƯƠNG KHỚP	Sữa bột
Trà sữa hòa tan LC1 vị Khoai Môn	Trà, cà phê
Bizet et carmen - nhãn thiếc	Bia, rượu, đồ uống có cồn
Yến Mạch Lucky Goldent Australia - Yến mạch dinh dưỡng	Gạo, nếp
Dany Milk Diabest	Sữa bột
Chà Bông Cá Thu Không Cay	Thực phẩm chín, qua chế biến
Thực phẩm dinh dưỡng MYOSURE	Sữa bột
Nước mắm truyền thống Hải Quỳnh	Nước mắm - Nước chấm
Nước mắm truyền thống Hải Quỳnh	Nước mắm - Nước chấm
Nho khô xanh Duy Lượng 250g	Thực phẩm ăn liền
Nước mắm truyền thống Hải Quỳnh	Nước mắm - Nước chấm
Nutri Sure 900gr	Sữa bột
WINSTAR CANXI NANO 900G	Sữa bột
Phô mai tươi trái cây Helio vị Vani - Chuối (Helio Fruit Fresh Cheese Banana – Vanilla)	Bơ sữa, phô mai
Nước Tăng Lực Bookee - Collagen	Nước tăng lực, bù khoáng
Đình Làng Rượu Chuối hột Đông trùng hạ thảo 30 %Vol, 300ml  	Bia, rượu, đồ uống có cồn
GoodNest Nhân Sâm hộp 1 hũ	Nước ngọt
Bò viên 250g	Thực phẩm chín, qua chế biến
Nước Nho đỏ  ép 50% Bravo	Nước ngọt
Bánh quy kẹp Chocolate Valmer - 648 g (12 gói x 54 g)	Bánh quy, bánh xốp, bánh mềm
AMOLAC 2	Sữa bột
Bánh Cracker vừng trắng 200gr xuất Nhật	Bánh quy, bánh xốp, bánh mềm
Bánh Cracker vừng đen 200gr xuất Nhật	Bánh quy, bánh xốp, bánh mềm
Rượu nếp Phú Lễ Ông Già Ba Tri	Bia, rượu, đồ uống có cồn
Havikids Goat Digest 900g	Sữa bột
Eurofit Cadibet Lon 400g	Sữa bột
Aptama Grow IQ 700g	Sữa bột
Green True Milk Pedia 400G	Sữa bột
Green True Milk Canxi Gold 700G	Sữa bột
Green True Milk Canxi Gold 400G	Sữa bột
Sam Khô Gà Lá Chanh	Thực phẩm ăn liền
Nước uống hoàng long vị hoa quả	Nước ngọt
Nước cafe vị G7	Trà, cà phê
Sam Khô Gà Lá Chanh	Thực phẩm ăn liền
HẠT MACA	Thực phẩm khô
Trà Hoa Bách Hợp Trắng Mộc Sắc	Trà, cà phê
Trà Kỳ Tử Mộc Sắc	Trà, cà phê
Trà Hoa Bách Nhật Mộc Sắc	Trà, cà phê
Hoa Bách Hợp Đỏ	Trà, cà phê
Trà Quế Thanh Mộc Sắc	Trà, cà phê
Hoa Hibicus/ Atiso đỏ Mộc Sắc	Trà, cà phê
FAMILY GOAT BA 400g	Sữa bột
Bánh quy kẹp kem Maychy hương sữa 500g	Bánh quy, bánh xốp, bánh mềm
hamigoat baby	Sữa bột
VIÊN HẢI SẢN RAU CỦ (gói 500g	Thực phẩm ăn liền
Bột ngũ cốc Q10	Bột các loại
Miến Đao Thành Sơn 200g	Thực phẩm khô
Gia vị cay 50gr	Muối, tiêu, hạt nêm, bột ngọt
FRAN MILK F115 (400gr)	Sữa bột
Bột Sắn Dây Mộc Sắc	Bột các loại
Trà Hoa Bưởi Mộc Sắc	Trà, cà phê
Dưa Hấu Thái Lát Sấy Khô Mộc Sắc	Thực phẩm khô
Thanh Long Ruột Trắng Sấy Khô Mộc Sắc	Thực phẩm khô
Trà Hoa Chi Bản Mộc Sắc	Trà, cà phê
Trà Hoa Ngọc Lan Mộc Sắc	Trà, cà phê
Trà Sả Chanh Mộc Sắc	Trà, cà phê
Trà Oolong Đ.Biệt gói 250 gr	Trà, cà phê
Trà Quả La Hán Mộc Sắc	Trà, cà phê
Quả Lê Vàng Thái Lát Mộc Sắc	Thực phẩm khô
Thanh Long Ruột Đỏ Sấy Khô Mộc Sắc	Thực phẩm khô
Quất Vàng Thái Lát Mộc Sắc	Thực phẩm khô
Quả Sung Thái Lát Mộc Sắc	Thực phẩm khô
Trà Hoa Lưu Ly Mộc Sắc	Trà, cà phê
Trà Sơn Tra Mộc Sắc	Trà, cà phê
ÓC CHÓ 100g	Thực phẩm khô
Amilac nghệ 400g	Sữa bột
Kẹo SOFEE hộp 210g	Kẹo
Sữa hạt dinh dưỡng Adults số 1	Sữa bột
BÁNH QUY KHOAI TÂY VỊ CAY (POTATA SPICY FLAVOURED BISCUIT)	Bánh quy, bánh xốp, bánh mềm
Thùng sữa công thức pha sẵn LeanKid 100+ Grow 110ml	Sữa tươi
SỮA CHUA LẮC 250ml	Sữa chua, váng sữa
Hạt Hạnh Nhân Đặc Biệt	Thực phẩm ăn liền
Yến mạch vị lá dứa	Thực phẩm khô
Hạt Nêm Từ Thịt 2Kg	Muối, tiêu, hạt nêm, bột ngọt
TPBS - Sản phẩm dinh dưỡng: IQLac Pro Biếng ăn – Suy dinh dưỡng - 900 g	Sữa bột
Rượu vang chai Apollo 75cl	Bia, rượu, đồ uống có cồn
Thịt lợn đen sấy khô 500g	Thực phẩm khô
HAPPY MILK PROKID	Sữa bột
HAPPY MILK Pedia DHA	Sữa bột
HIKI FOOD CANXI Extra	Sữa bột
HAPPY MILK GAIN ++	Sữa bột
HIKI FOOD GROW Extra	Sữa bột
Bánh quy bơ Kotko 12 hộp	Bánh quy, bánh xốp, bánh mềm
Thanh ngũ cốc dinh dưỡng - Jena Meal Slim	Đồ hộp
A+ MILK GOLD Canxi Xương - Khớp	Sữa bột
HIKI FOOD GROW IQ Extra	Sữa bột
Kẹo socola hình ngọc trai Pearl toffee	Socola và sản phẩm từ socola
Nước giải khát có Gas Tăng lực cà phê 689 chai 300ml	Nước ngọt
MIDOKIDS GOATPEDIA 900G	Sữa bột
Kẹo cứng hương chanh vị Vitamin C 200g	Kẹo
Oracare KidSure Sữa Non Colostrum 900g	Sữa bột
FLOURY BUTTER COOKIES 681G	Bánh quy, bánh xốp, bánh mềm
ĐIỀU RANG MUỐI	Thực phẩm ăn liền
Camellia Sammy (Trà Hoa Vàng)	Trà, cà phê
Bánh quy lúa mạch 250g	Bánh quy, bánh xốp, bánh mềm
Nấm ngọc châm	Củ, quả các loại
Thùng ION GOLD 1 lít	Nước tăng lực, bù khoáng
Bánh hộp Golden 350g	Bánh quy, bánh xốp, bánh mềm
RƯỢU TÁO MÈO NGÂM Ủ	Bia, rượu, đồ uống có cồn
Mix 5 loại hạt 500g	Thực phẩm ăn liền
Tảo Nguyên Chất Spirulina System 60g	Bột các loại
Sanna bình 19 lít	Nước suối, nước tinh khiết
Hạt Điều Răng Muối Lá Chanh	Thực phẩm ăn liền
Chuối Sấy	Thực phẩm ăn liền
Trà ngũ cốc	Trà, cà phê
Bí Đỏ Sấy	Thực phẩm ăn liền
Hạt Macca	Thực phẩm ăn liền
Hạt hạnh nhân	Thực phẩm khô
Hạt Hướng Dương Vị Dừa	Thực phẩm ăn liền
Yến mạch vị dâu	Thực phẩm khô
Khoai sấy	Snack, đồ ăn vặt
Snack Sò Sấy	Bánh tươi
Hạt Hạnh Nhân	Thực phẩm ăn liền
Hạt điều rang muối	Thực phẩm khô
Hạt Hướng Dương Tách Vỏ	Thực phẩm ăn liền
Mít Sấy	Thực phẩm ăn liền
Quẩy đùi gà	Thực phẩm chín, qua chế biến
Bánh Chả Lá Chanh	Thực phẩm ăn liền
Quẩy Cay Đà Lạt	Thực phẩm ăn liền
Hạt Điều Sầu Riêng 400G	Thực phẩm ăn liền
NGÔ NẾP SẤY HÀNH 180G	Thực phẩm khô
Hạt Hướng Dương Vị Óc Chó	Thực phẩm ăn liền
Ngô Nếp Sấy Giòn	Thực phẩm ăn liền
Ngô Nếp Tươi Sấy	Thực phẩm ăn liền
Gà đồi lá chanh	Thực phẩm ăn liền
Hạt bí	Thực phẩm khô
Nho Khô Xanh	Thực phẩm ăn liền
Hạt hạnh nhân	Thực phẩm khô
Sò thập cẩm	Thực phẩm khô
Hạt Bí Sạch	Thực phẩm ăn liền
Hạt hướng dương nguyên vị	Thực phẩm khô
Yến mạch vị cam	Thực phẩm khô
Hạt bí 250g	Thực phẩm khô
Cơm cháy mắm bò khô	Thực phẩm chín, qua chế biến
Trái cây sấy	Snack, đồ ăn vặt
Khoai Môn Sấy	Thực phẩm ăn liền
Hạt bí xanh tách vỏ	Thực phẩm ăn liền
Nui Sò	Thực phẩm ăn liền
Da heo	Snack, đồ ăn vặt
Quẩy đùi gà	Thực phẩm khô
Trà hoa ngũ cốc	Trà, cà phê
Hạt Bí Sạch	Thực phẩm ăn liền
Hạt Mix Dinh Dưỡng	Thực phẩm ăn liền
Gạo lứt muối mè	Bánh quy, bánh xốp, bánh mềm
Quẩy cá hành	Snack, đồ ăn vặt
Bánh nhãn	Bánh tươi
HẠT HƯỚNG DƯƠNG 410G	Thực phẩm khô
Hạt hướng dương trắng sạch	Thực phẩm khô
Trà gạo lứt	Trà, cà phê
Heo Khô Cháy Tỏi	Thực phẩm ăn liền
Cơm cháy bò gác bếp	Thực phẩm ăn liền
Tăm cay phô mai	Snack, đồ ăn vặt
Asia Nutri Baby Gold 400g	Sữa bột
AFORLAX GROW IQ	Nước ngọt
Mì ăn liền ZumZum Tomyum	Thực phẩm ăn liền
USA2 Baby Gold_400 g	Sữa bột
USA2 Kids Gold_400 g	Sữa bột
Conanmilk Baby Gold 400g	Sữa bột
Thùng sản phẩm Sữa Đậu nành Fami canxi Plus Vị Hồng Trà, 40 bịch	Sữa tươi
Optimilk Care Bone Care	Sữa bột
Hộp Kem SnowBaby Bánh Cá Đậu Đỏ 3 Que	Kem
DẦU MÀU ĐIỀU	Dầu ăn
Nước mắm Quang Hải, Loại Chắt Cá Cơm, 29 độ đạm, chai 650ml	Nước mắm - Nước chấm
Thùng sản phẩm Sữa Đậu nành Fami canxi Plus, 36 hộp	Sữa tươi
B6 Gold Kids Gold 400g	Sữa bột
Chả lụa que mini vị sữa bắp 40g	Thực phẩm chín, qua chế biến
BÁNH QUY BƠ MÂM XÔI HẠNH NHÂN 180G (RASPBERRY & ALMOND BUTTER COOKIES 180G)	Bánh quy, bánh xốp, bánh mềm
LionKing Canxi 900g	Sữa bột
Nước yến chưng đường phèn	Nước ngọt
BÁNH QUY BƠ VỊ VIỆT QUẤT XANH & HẠNH NHÂN 500G (BLUEBERRY & ALMOND BUTTER COOKIES 500G)	Bánh quy, bánh xốp, bánh mềm
MILK MAXCARE GOLD (900gr)	Sữa bột
MitaBee Mật ong kỷ tử	Nước ngọt
Hộp Kem Tràng Tiền Kakao New	Kem
Bình BIWASE 7 Lít	Nước suối, nước tinh khiết
Rooster Beers Pale	Bia, rượu, đồ uống có cồn
Kem que Đậu đỏ hạt Ifriendly's	Kem
Cá viên Hương tôm	Thịt
Nước mắm nguyên chất cá cơm VẠN VÂN NGÔI SAO loại THƯỢNG HẠNG 40ºN,520ml	Nước mắm - Nước chấm
Nước mắm cá cơm VẠN VÂN NGÔI SAO loại ĐẶC BIỆT 20ºN,500ml	Nước mắm - Nước chấm
FAMNEST CHƯNG ĐƯỜNG PHÈN	Nước ngọt
Mỳ Chũ 4 Đạt Linh Hương	Thực phẩm khô
Nước ép GRAPE HILL (nho trắng) 375ml	Nước ngọt
KOREAN GINSENG TEA	Trà, cà phê
Trà phun sương Actiso	Trà, cà phê
Mứt nho khô	Thực phẩm ăn liền
Bánh Longcake hộp 520g	Bánh quy, bánh xốp, bánh mềm
MẬT ONG SÔNG MÃ 750Gram	Nước ngọt
RƯỢU RƠM VÀNG TÁO MÈO 300ML 29%	Bia, rượu, đồ uống có cồn
Kem hộp Quiches Double Berry 500ml	Kem
Trà Atisô Thượng Hạng XK hộp 100 túi lọc	Trà, cà phê
Sữa Fami Kid Socola - Thùng 36 hộp 200ml	Sữa tươi
Kem hộp Retros Vietfalt	Kem
Tương xí muội 250 g	Tương, sốt
Sữa đậu nành Fami Kid Socola - Thùng 48 hộp 125ml	Sữa tươi
Trà Xanh HCK gói 100gr	Trà, cà phê
Bánh Sanest cake không đường (thùng hộp 12 cái 10g)	Nước ngọt
Kem que Ngô non Ifriendly's	Kem
TP lon Dolsure Calcium Hồng Sâm	Sữa bột
Kem Ly Hướng Dương vani socola	Kem
Coloskid 1+ - 800gr	Sữa bột
Gạo Dẻo Sạch	Gạo, nếp
Thùng Cà phê sữa hòa tan 3in1 Arabica21 bịch x 480g	Trà, cà phê
Rượu Sân đình Ba kích - Can 1.85L- 29.5%Vol	Bia, rượu, đồ uống có cồn
BIOMI GOLD GROW PLUS	Sữa bột
Trà Lài hộp 20 túi lọc	Trà, cà phê
Xúc xích hong khói Đức Việt 200g	Thực phẩm chín, qua chế biến
Đường TSU Extra Premium 1kg	Đường
Snack Mix ít cay 60g	Snack, đồ ăn vặt
Cá Ngừ Trong Dầu	Đồ hộp
Mứt phúc bồn tử 1000gr	Mứt, thạch
Hủ điều muối 1kg	Thực phẩm ăn liền
Bánh kẹp kem 275g	Bánh quy, bánh xốp, bánh mềm
SỮA BEANSTALK SỐ 2 - 820G  (Dành cho trẻ từ 9 tháng - 3 tuổi)	Sữa bột
ATICO - BABY KID 400Gr (công thức dinh dưỡng cho trẻ từ 12 đến 36 tháng tuổi. Giúp đường ruột tre khỏe mạnh, tiêu hóa tốt và không táo bón )	Sữa bột
Xúc xích beclin Đức Việt 300g	Thực phẩm chín, qua chế biến
Sữa Bột Arti Gold Canxi 19 Lon 400g	Sữa bột
Metacare 4 Olive 900g - Dinh dưỡng bổ sung dầu Olive dành cho trẻ từ 3 đến 6 tuổi	Sữa bột
SA TẾ TÔM 85G (LOẠI 1)	Tương, sốt
Tương xí muội 2.2kg	Tương, sốt
Kẹo Cà phê toffee cao cấp túi 300g	Kẹo
Hạnh Nhân Bơ Mật Ong 35g Tom’s Farm	Thực phẩm ăn liền
Thăn lợn hun khói 300g	Thực phẩm chín, qua chế biến
Xúc xích Nurember Đức Việt 300g	Thực phẩm chín, qua chế biến
Miến Dong Hà Nội 500g	Thực phẩm khô
Kem trà xanh matcha (Snowbaby )	Kem
Thùng Bánh sữa trắng 125g	Bánh tươi
Thùng Bánh Sữa Socola 150g	Bánh quy, bánh xốp, bánh mềm
Thùng SC Uống Nha Đam 95ml	Sữa chua, váng sữa
Thùng SC uống Dâu 95ml	Sữa chua, váng sữa
Thùng SC Uống cam 95ml	Sữa chua, váng sữa
Nước khoáng Chanh leo Thạch Bích có ga PET 480ml	Nước ngọt
Tương Ớt Hải Sản chai 500 ml	Tương, sốt
Xúc xích vườn bia Đức Việt 200g	Thực phẩm chín, qua chế biến
Đường T.SU Premium 500g	Đường
Xúc xích Đồng quê Đức Việt 350g	Thực phẩm chín, qua chế biến
NONI TEA	Trà, cà phê
Tương ớt Chua ngọt Quê Tôi Can 2 lit	Tương, sốt
Thực phẩm bổ sung vi chất dinh dưỡng: SỮA BỘT ÍT BÉO lon 800gr	Sữa bột
Măng lá	Đồ hộp
Cà phê Thành Thiện C2 - 500g	Trà, cà phê
Cá Trích Sốt Cà	Đồ hộp
SỮA BEANSTALK SỐ 1 - 300G (Dành cho trẻ từ 0-12 tháng)	Sữa bột
Xúc Xích Roma Đức Việt 200g	Thực phẩm chín, qua chế biến
Sản phẩm dinh dưỡng Dinolacalpha Canxipro diabetes hộp 900g	Sữa bột
Bánh quy Hải Hà 150g	Bánh quy, bánh xốp, bánh mềm
Sữa đậu nành Fami Canxi - Thùng 10 hộp 1L	Sữa tươi
Bánh Oat 20 gói - CHOCO	Bánh quy, bánh xốp, bánh mềm
Chè xanh thái nguyên túi 100g	Trà, cà phê
Tổ Yến Nhân Sâm ( 1 lọ)	Nước ngọt
PharmaAsia Canxi Collagen	Sữa bột
Big Bibi Gain 400g	Sữa bột
THÙNG LAGER BEER S18 RED LON SLEEK 330 ML	Bia, rượu, đồ uống có cồn
Trà Túi Lọc Tầm Gửi	Trà, cà phê
Trà Linh Chi Nhân Sâm	Trà, cà phê
ASIA NUTRI Canxi Nano	Sữa bột
Thực phẩm dinh dưỡng Dino 1 - lon 900g	Sữa bột
Health Care Vita	Thức uống dinh dưỡng
Dưa vàng 360	Nước ngọt
BIG BIBI GOAT KAO& BA 400G	Sữa bột
GIGO NUTRI GOLD GÓI 1KG (SP HỌC ĐƯỜNG) MỚI	Sữa bột
Cốt phở Bò 1kg	Muối, tiêu, hạt nêm, bột ngọt
KẸO SOCOLA SỮA HÌNH XE ĐUA (MILK CHOCOLATE BAR TREAT RACING MASTER)	Kẹo
Khalac Baby 900g - Giúp trẻ thông minh, cao lớn, khoẻ mạnh	Sữa bột
Kẹo Ohay Sôcôla hương bạc hà	Kẹo
TRÀ LINH CHI HOA CÚC	Trà, cà phê
Dr nutri glucera	Sữa bột
Nefesure Titan Plus HMO TODDLER - Thực phẩm bổ sung - Sản phẩm dinh dưỡng - dành cho trẻ suy dinh dưỡng, thấp còi 01 - 10 tuổi	Nước ngọt
Kẹo socola Pran Choco choco	Kẹo
Nước mắm Quang Hải, Loại Chắt Cá Mực, 36 độ đạm, chai 300ml	Nước mắm - Nước chấm
Mực xé tẩm gia vị GoMuc - Vị Tom yum Talay	Thực phẩm ăn liền
PURAVIDA SINGLE VINEYARDProprietary Blend	Bia, rượu, đồ uống có cồn
Rượu vang bịch Bordeaux 3L	Bia, rượu, đồ uống có cồn
Hộp đơn 01 chai rượu Sung 27%Vol.	Bia, rượu, đồ uống có cồn
Kẹo Sweetie Coconut Flavor (hương vị Dừa)	Kẹo
PURAVIDA PRIVATE SELECTION  Merlot	Bia, rượu, đồ uống có cồn
"PURAVIDA RESERVA ESPECIALE
Merlot

"	Bia, rượu, đồ uống có cồn
"PURAVIDA GRAN RESERVA
Chardonnay
"	Bia, rượu, đồ uống có cồn
Sữa đậu đen óc chó Nature 190ml	Sữa tươi
Mito-Trà latte ngũ cốc hạnh nhân óc chó hộp 50 gói	Trà, cà phê
Chunma Candy	Kẹo
Dinolacα GainPlus (680gr)	Sữa bột
Monte kids Smile Gold KAO IQ	Sữa bột
Khô heo Yuki's vị cháy tỏi 300g	Thực phẩm khô
Thùng Sữa bột pha sẵn Colos Opti 180ml	Sữa tươi
Sản phẩm dinh dưỡng Dinolacalpha Gainplus hộp 900g	Sữa bột
Kem Ốc Quế SnowBaby mini vị Vani Socola	Kem
Khô gà Yuki's vị lá chanh 300g	Snack, đồ ăn vặt
Mì ăn liền JoNêm vị Gà xốt BBQ (thùng 30 gói)	Thực phẩm ăn liền
Hạt Mix Nguyên Vỏ	Thực phẩm ăn liền
Rượu Mohodo Heritage	Bia, rượu, đồ uống có cồn
Bonlac Infant Luxury 900G	Sữa bột
S39 MUM (850GR)	Sữa bột
TP Yến Sào baby Kids	Nước ngọt
Thùng sữa đậu nành fami canxi chứa SP 1 lít	Sữa tươi
Nước mắm cốt nhâm 650ml (Hộp 4 chai)	Nước mắm - Nước chấm
Sô - Cô - La Sữa 100g	Socola và sản phẩm từ socola
Gạo Thái Thơm Đặc Biệt (Thái Đỏ)	Gạo, nếp
HumanMilk GROW IQ 900g	Sữa bột
Gạo Tẻ Thơm Đặc Sản Điện Biên	Gạo, nếp
Bánh trứng cuộn dâu	Bánh quy, bánh xốp, bánh mềm
Militop Sure Canxi 900g	Sữa bột
Nest Milk Baby 900g	Sữa bột
Vang Thăng Long Special	Bia, rượu, đồ uống có cồn
Trà Sâm Hũ Pet 50g	Trà, cà phê
YẾN LON QUEEN NEST 1% (hộp vuông - 06 lon)	Nước ngọt
Sữa gạo lứt	Nước ngọt
Coffee Thùy Dung -Hòa Tan Sữa 3 in 1 17 gr/18 gói	Trà, cà phê
BÁNH QUY BƠ VỊ HẠT CA CAO & HẠNH NHÂN 400G (COCOA CHIPS & ALMOND BUTTER COOKIES 400G)	Bánh quy, bánh xốp, bánh mềm
Kalos trumil 02 - lon 900g	Sữa bột
Coloslac dành cho trẻ 0 - 12 tháng 800g	Sữa bột
ANGELAC - DICENA 900Gr.(Dinh dưỡng đặc biệt dành cho người tiểu đường và đái tháo đường)	Sữa bột
